0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.4219082126563327,-1.6944534290935163,-1.9201992504179624,-1.4179015739236782,0.7585301586786236,0.22113501994568424,0.12795725622055
-2.438571635463658,-1.6928186608365146,-1.9294505290870019,-1.4067805704464813,0.756145036836445,0.21799509815418788,0.13260779134605227
-2.4333302275615414,-1.6883325243879765,-1.9307064781524912,-1.399297971815091,0.7572010048473994,0.2179169866157389,0.13236234426347324
-2.4278145191290084,-1.6839240661434736,-1.9319688477778443,-1.3916515041625646,0.7581469781254961,0.21785298539836212,0.13220493343614703
-2.4220204599074213,-1.6797335813379468,-1.9330381888029087,-1.3840754519189118,0.7588319379729539,0.21779869097908877,0.13217221047537012
-2.4159530515560803,-1.6759071671748937,-1.9337008839711425,-1.3768333498347032,0.7590972779390219,0.21775054294974874,0.13230073438907222
-2.4096269454774526,-1.6725732062186534,-1.933757792120545,-1.370187373529049,0.7587982244603572,0.21770744861787275,0.13262117701174614
-2.4030676231359713,-1.6698173878364424,-1.933057673958172,-1.3643660981977042,0.7578288592900899,0.21767255156888357,0.13315220683155593
-2.3963130736313225,-1.667659833832485,-1.9315252294609735,-1.3595343060792855,0.756143742205993,0.21765464980780888,0.13389479654749478
-2.3894136970245667,-1.666040219708757,-1.9291805882709359,-1.3557738387458116,0.7537722629812125,0.21766895829160887,0.13482892292906978
-2.3824302468411473,-1.6648145153049716,-1.9261407761550087,-1.3530781333228967,0.7508202255949442,0.21773641416393233,0.13591353694669991
-2.375428935457617,-1.6637657135123327,-1.9226048264815165,-1.3513619842874054,0.7474579988996691,0.21788175535875878,0.13709082542729253
-2.3684727768279843,-1.6626266615037308,-1.918823381459263,-1.3504829329452734,0.7438965466350634,0.21812994958300996,0.13829412566275756
-2.36161027919218,-1.6611098418949384,-1.9150581407184901,-1.350268796451952,0.7403562439188465,0.21850149512494335,0.13945822717795983
-2.354865695716354,-1.6589385152105276,-1.9115412071576918,-1.350545767678213,0.737034913654293,0.21900720814143113,0.14053000732888568
-2.3482281677945043,-1.6558714950190827,-1.9084388318212646,-1.3511604142042983,0.7340812321018607,0.21964319245579056,0.14147712548272992
-2.3416488760345113,-1.6517193277178888,-1.9058289877868808,-1.3519943128860796,0.7315784280102303,0.22038730004409238,0.14229338407474748
-2.3350400997836096,-1.646347563064347,-1.9036937995115677,-1.3529688649854648,0.7295401179970069,0.22119777075701225,0.14299959394194856
-2.3282823043420233,-1.6396704967002622,-1.9019281232719851,-1.3540438516306843,0.727918310733959,0.2220150221852783,0.14364023768513012
-2.3212349566157644,-1.6316358306688319,-1.9003604884849223,-1.3552098785574336,0.7266204769309356,0.22276633506910148,0.14427622470351428
