-2.4219082126563327,-1.6944534290935163,-1.9201992504179624,-1.4179015739236782,0.7585301586786236,0.22113501994568424,0.12795725622055
-2.441299939647493,-1.7247914438070004,-1.9142373719863675,-1.418619632896501,0.751857968482121,0.21631791162153013,0.13967094947246153
-2.4622245215870104,-1.673194530387181,-1.9529955650321624,-1.3983329506874265,0.7613209516297763,0.21943089971637736,0.1258998657735943
-2.4216263454613625,-1.6593058693586924,-1.9305712645917232,-1.3925044571511007,0.7572480753801716,0.21286471753623842,0.13163013914122296
-2.4146865503440917,-1.6714303495652216,-1.9377743864060166,-1.3671086684191793,0.75481712519188,0.21662144162042868,0.12996663664824787
-2.420836658380316,-1.6781677279889942,-1.9305926119783345,-1.3661832600494188,0.7530445894650455,0.21826202011927034,0.13618697202100824
-2.4196308564956963,-1.6908686515640352,-1.9432966751539804,-1.3626477497669907,0.7527035482377098,0.21836304726230232,0.14232562019341224
-2.4004302303415685,-1.6673013182669558,-1.940996359895859,-1.3719349721354228,0.7821006107152924,0.22451272573864917,0.1397772761208952
-2.395378534895517,-1.6718284055421293,-1.9322941919908727,-1.3553680854676848,0.7532096184442774,0.2165589652743864,0.12861718494352714
-2.4107767872889028,-1.6580277461742783,-1.9262121713392035,-1.3520431035450189,0.7489447434970169,0.21253539072656996,0.13582767373809573
-2.3434530337034154,-1.6737005944839138,-1.9112230185055523,-1.3809827651219635,0.7484372171702047,0.21402457527278573,0.12843013608981965
-2.378886133261939,-1.6667929345929466,-1.9277496291808416,-1.3536153430805573,0.7465699644547434,0.22189748268759,0.13481956588003396
-2.369868991551239,-1.6705052953709965,-1.8963744567324994,-1.3447379673953626,0.7405310995097849,0.2182159130044742,0.12893229187790858
-2.3496714911758643,-1.655593437146098,-1.906900660034304,-1.3635826192952683,0.743008405096306,0.2211087241671834,0.14567775295631233
-2.3591064193157094,-1.6379232802356716,-1.922679584119969,-1.3419381301512079,0.7382232674213491,0.22122848959389363,0.13557063461094251
-2.344632496044433,-1.6597506902070571,-1.9158077161826594,-1.3434875062728553,0.7345668325987057,0.21752646806331094,0.1460733924917594
-2.366429278527021,-1.6437072433696334,-1.9092431589953989,-1.3603495655442757,0.7346181094452731,0.2191185240619104,0.1442145939531906
-2.3348223134524773,-1.6530502629213637,-1.9159634559168799,-1.351085186576023,0.7261792697888493,0.22282532491578844,0.1430406246452044
-2.328198720383017,-1.6543242466092238,-1.9005690301710176,-1.3422489887418725,0.7250596643544596,0.2192477513103872,0.15134756962734122
-2.3204430674775716,-1.640930878005439,-1.9243092959648278,-1.359993397947222,0.7271601038346539,0.2250586881891845,0.13928369959100934
-2.3124067849148116,-1.6255107793385366,-1.8896764913555621,-1.3416728582752313,0.727486382060746,0.22125351294579476,0.14856113188356337
-2.320477015009949,-1.5986361494518682,-1.8735780542159284,-1.3669469603076294,0.7258428462327728,0.21836959946927798,0.14862396688214022
-2.279244959032081,-1.5751635226364584,-1.885783026183212,-1.3499320402747264,0.724975623783221,0.22675538488675973,0.14591297738987966
-2.284238645891766,-1.5851997080443425,-1.8820275217234226,-1.3658774281448303,0.7269615329835208,0.2289023239124688,0.14577372500199628
-2.2627407523293277,-1.5931132970520094,-1.8876731749868545,-1.3628984769414392,0.717321585670661,0.22416713782112285,0.14811944715509012
